Time (sec),Vehicle speed (MPH),Fuel rate (l/hr),Total CO2 (kg), Rotation Rate X (deg/s), Rotation Rate Y (deg/s), Rotation Rate Z (deg/s), Engine coolant temperature (°C),Engine coolant temperature 1 (°C),Acceleration (m/s²),Engine Torque (kg•m),Max Speed (MPH),Total Trip CO2 (kg),Instant CO2 rate (g/km),CO2 flow (g/s), Accel X (m/s²), Accel Y (m/s²), Accel Z (m/s²), Roll (deg), Pitch (deg),Magnetometer X (µT), Magnetometer Y (µT), Magnetometer Z (µT),Calculated load value (%), Intake manifold absolute pressure (bar), Engine RPM (RPM), Intake air temperature (°C), Ambient air temperature (°C), Absolute throttle position B (%), Accelerator pedal position D (%), Accelerator pedal position E (%), Intake manifold absolute pressure (bar), Mass air flow rate (g/s), Boost (bar),Engine Power (kW),Average Trip CO2 Rate (g/km),Altitude (m),Instant fuel economy (l/100 km),Total fuel economy (l/100 km), Time since engine start (sec), Number of warm-ups since DTCs cleared, Distance traveled since DTCs cleared (km), Barometric pressure (bar),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 1),O2 sensor current wide range (Bank 1  Sensor 1) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 2),O2 sensor current wide range (Bank 1  Sensor 2) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 3),O2 sensor current wide range (Bank 1  Sensor 3) (mA),O2 sensor lambda wide range (current probe)  (Bank 1  Sensor 4),O2 sensor current wide range (Bank 1  Sensor 4) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 1),O2 sensor current wide range (Bank 2  Sensor 1) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 2),O2 sensor current wide range (Bank 2  Sensor 2) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 3),O2 sensor current wide range (Bank 2  Sensor 3) (mA),O2 sensor lambda wide range (current probe)  (Bank 2  Sensor 4),O2 sensor current wide range (Bank 2  Sensor 4) (mA), Control module voltage (V), Absolute throttle position C (%), Mass air flow sensor B (g/s), Relative throttle B position (%), Commanded boost pressure A (bar), Boost pressure sensor A (bar), Commanded boost pressure B (bar), Boost pressure sensor B (bar), Boost pressure A control status, Boost pressure B control status,Charge air cooler temperature bank 1  sensor 1 (°C),Charge air cooler temperature bank 1  sensor 2 (°C), Manifold surface temperature (°C), Intake manifold absolute pressure A (bar), Intake manifold absolute pressure B (bar),Total run time with EI-AECD #11 Timer 1 active (sec),Total run time with EI-AECD #11 Timer 2 active (sec),Total run time with EI-AECD #12 Timer 1 active (sec),Total run time with EI-AECD #12 Timer 2 active (sec), Diesel aftertreatment status,O2 sensor concentration bank 1 sensor 1 (%),O2 sensor concentration bank 1 sensor 2 (%),O2 sensor concentration bank 2 sensor 1 (%),O2 sensor concentration bank 2 sensor 2 (%), Absolute throttle position G (%),Target SCR Catalyst NH3 Storage A (g/L),Actual/Modelled SCR Catalyst NH3 Storage A (g/L),Target SCR Catalyst NH3 Storage B (g/L),Actual/Modelled SCR Catalyst NH3 Storage B (g/L), Hydrocarbon Doser Flow Rate (g/min), Hydrocarbon Doser Injector Duty Cycle (%),O2 sensor concentration bank 1 sensor 3 (%),O2 sensor concentration bank 1 sensor 4 (%),O2 sensor concentration bank 2 sensor 3 (%),O2 sensor concentration bank 2 sensor 4 (%),O2 sensor lambda bank 1 sensor 3,O2 sensor lambda bank 1 sensor 4,O2 sensor lambda bank 2 sensor 3,O2 sensor lambda bank 2 sensor 4, Engine Fuel Rate (g/s), Vehicle Fuel Rate (g/s), Engine Exhaust Flow Rate (g/s),Fuel System A Use Percentage Bank 1 (%),Fuel System A Use Percentage Bank 2 (%), Cylinder Fuel Rate, Transmission Actual Gear Status, Transmission Actual Gear Ratio, Vehicle Odometer Reading (km), Motorcycle ABS Disable Switch State, Maximum Current Vehicle Speed Limit (MPH), Alternative Fuel Tank Pressure (bar), Alternative Fuel Tank Temperature (°C),Crankcase Pressure Sensor (inH2O),Fuel System Status Bank 1,Fuel System Status Bank 2,Short Term Fuel Trim Bank 1 (%),Long Term Fuel Trim Bank 1 (%),Short Term Fuel Trim Bank 2 (%),Long Term Fuel Trim Bank 2 (%),O2 Sensor Concentration Bank 1 Sensor 5 (%),O2 Sensor Concentration Bank 1 Sensor 6 (%),O2 Sensor Concentration Bank 2 Sensor 5 (%),O2 Sensor Concentration Bank 2 Sensor 6 (%),O2 Sensor Lambda Bank 1 Sensor 5,O2 Sensor Lambda Bank 1 Sensor 6,O2 Sensor Lambda Bank 2 Sensor 5,O2 Sensor Lambda Bank 2 Sensor 6, Input voltage read by the scan tool (V), Acceleration (Avg) (m/s²), A/F Commanded, A/F Actual,Trip Distance (km), Trip Fuel (gal),Trip Fuel Economy (l/100 km),Trip Duration (min), Idling Count, Seconds Idling (sec)
10.000,8.699197,3.161343,21.89521,-12.09116,2.460297,-5.867294,48,49,0.5473199,7.790652,8.699197,0.0117906,607.2649,2.361586,-0.6011835,0.1064084,1.265176,-0.2287577,-33.30416,-27.73898,28.92173,-39.72908,58.03922,0.9,1224.5,25,23,0,30.19608,29.80392,1.181346,13.95298,-0.07,9.530543,612.5438,335.9265,22.581,5.613377,225,74,4295,0.97,1.553792,1.289063,1.408368,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.02444252,0,22.52998,0.01924858,0.001158212,22.7773,0.1495917,1,6.657704
11.000,10.56331,2.8726,21.89895,28.98211,39.75706,-1.108704,48,49,0.5481293,6.879639,10.56331,0.01553416,454.4236,2.145889,-0.9676239,0.5615216,-2.007621,9.230841,-28.21863,-18.30415,22.85975,-51.38483,53.33333,0.78,1260,25,23,0,14.90196,14.90196,1.090734,12.44317,-0.19,8.660066,566.2416,336.1112,16.89763,5.614019,225,74,4295,0.97,8.492664,3.355469,8.138376,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.056814,0,123.1436,0.0274338,0.001525949,21.05556,0.1845971,1,6.657704
12.002,9.941939,2.210406,21.90241,14.42648,33.22067,-1.256409,48,49,0.1741693,6.083092,10.56331,0.01899788,371.5238,1.651217,0.01952717,0.03022842,-1.458179,7.758834,-32.16896,-12.2702,27.40526,-55.35141,29.80392,0.73,1096.5,25,23,0,21.17647,21.56863,0.8876197,10.13438,-0.24,6.66374,516.86,336.268,13.81503,5.614547,225,74,4295,0.97,1.675304,1.410156,1.672864,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.04357115,0,24.29191,0.03675633,0.001866196,19.21932,0.2136013,1,6.657704
13.001,9.941939,2.210406,21.90241,1.804367,21.98909,2.1716,48,49,0.1741693,6.083092,10.56331,0.01899788,371.5238,1.651217,-0.666143,0.5204038,1.64641,7.385445,-38.98854,-9.539406,38.9929,-48.91925,29.80392,0.73,1096.5,25,23,0,21.17647,21.56863,0.8876197,10.13438,-0.24,6.66374,516.86,336.1371,13.81503,5.614547,225,74,4295,0.97,1.675304,1.410156,1.672864,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.04357115,0,24.29191,0.03675633,0.001866196,19.21932,0.2136013,1,6.657704
14.001,10.56331,1.436736,21.90428,12.5667,0.1652527,6.745804,48,49,0.01335974,3.43405,10.56331,0.02085969,227.2808,1.07327,0.6107054,-0.661927,0.547834,8.730013,-40.38991,-5.261223,35.62184,-44.88451,52.15686,0.8,1262.5,25,23,0,24.70588,25.09804,1.186367,12.78754,-0.17,4.331348,463.5638,335.9622,8.451383,5.614705,225,74,4295,0.97,1.587464,1.339844,1.458632,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.1536127,0,23.01823,0.04499852,0.002049085,17.23751,0.2436335,1,6.657704
15.001,10.56331,1.436736,21.90428,6.079437,1.327835,-9.85556,48,49,0.01335974,3.43405,10.56331,0.02085969,227.2808,1.07327,0.185533,0.2344287,0.1444175,5.292717,-38.29867,-0.6611862,31.99563,-42.26303,52.15686,0.8,1262.5,25,23,0,24.70588,25.09804,1.186367,12.78754,-0.17,4.331348,463.5638,336.0979,8.451383,5.614705,225,74,4295,0.97,1.587464,1.339844,1.458632,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.1536127,0,23.01823,0.04499852,0.002049085,17.23751,0.2436335,1,6.657704
16.001,11.80605,2.776861,21.908,-3.639389,-2.605865,0.9786988,48,49,0.2341273,6.204697,11.80605,0.02458686,393.0386,2.07437,0.679248,-0.2380293,-0.1379293,3.868161,-35.8532,0.7475128,29.58002,-41.50377,58.43137,0.84,1350.5,25,23,0,29.80392,29.80392,1.137982,14.36282,-0.13,8.371441,451.2656,336.3332,14.61505,5.615293,225,74,4295,0.97,1.562088,1.316406,1.448872,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.2148583,0,22.65028,0.05448424,0.002415212,16.7802,0.2726895,1,6.657704
17.001,11.80605,2.776861,21.908,0.4835968,2.822052,-2.269226,48,49,0.2341273,6.204697,11.80605,0.02458686,393.0386,2.07437,-0.1951474,-0.2781836,-0.2775657,0.4894525,-35.09034,-1.251503,28.45146,-39.04015,58.43137,0.84,1350.5,25,23,0,29.80392,29.80392,1.137982,14.36282,-0.13,8.371441,451.2656,336.3255,14.61505,5.615293,225,74,4295,0.97,1.562088,1.316406,1.448872,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0.2148583,0,22.65028,0.05448424,0.002415212,16.7802,0.2726895,1,6.657704
18.001,13.04879,3.338381,21.91236,12.52768,-1.926178,-5.725708,48,49,0.3136486,6.804379,13.04879,0.02894747,427.5149,2.493837,-1.08825,0.5517374,0.03137017,-5.460422,-32.90187,-3.724678,24.27467,-36.08977,55.29412,0.81,1480.5,26,23,0,20.78431,17.2549,1.141614,15.18306,-0.16,10.06426,447.6241,336.7652,15.89704,5.616016,225,74,4295,0.97,15.56476,3.605469,11.76324,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0.3722347,0,225.689,0.06466915,0.002843563,16.6448,0.30803,1,6.657704
19.001,13.04879,3.338381,21.91236,1.83522,-19.96907,-3.620682,48,49,0.3136486,6.804379,13.04879,0.02894747,427.5149,2.493837,1.578396,-0.400931,0.7862886,-2.880855,-33.42543,-5.067993,24.73233,-37.32903,55.29412,0.81,1480.5,26,23,0,20.78431,17.2549,1.141614,15.18306,-0.16,10.06426,447.6241,336.8686,15.89704,5.616016,225,74,4295,0.97,15.56476,3.605469,11.76324,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0.3722347,0,225.689,0.06466915,0.002843563,16.6448,0.30803,1,6.657704
20.001,12.42742,2.544143,21.91641,10.73747,-3.450348,-3.823364,48,49,0.09389532,6.047415,13.04879,0.03299108,342.0945,1.900525,0.4974456,-0.06432302,0.2874241,-2.124283,-31.92826,-0.5147476,26.53922,-43.30214,0,0.73,1269.5,26,23,0,14.90196,15.29412,0.8414582,11.69411,-0.24,7.669862,431.2357,337.2328,12.7207,5.616595,225,74,4295,0.97,15.9903,3.808594,15.9903,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0.3591954,0,231.8593,0.07650359,0.003240774,16.0354,0.3370955,1,6.657704
21.001,12.42742,2.544143,21.91641,-5.131775,-28.97005,-5.384537,48,49,0.09389532,6.047415,13.04879,0.03299108,342.0945,1.900525,-0.9296935,0.05784058,-0.6471749,-3.295669,-29.06183,-5.725075,26.02118,-48.34517,0,0.73,1269.5,26,23,0,14.90196,15.29412,0.8414582,11.69411,-0.24,7.669862,431.2357,337.4867,12.7207,5.616595,225,74,4295,0.97,15.9903,3.808594,15.9903,-0.00390625,0,0,0,0,0,0,0,0,0,0,0,0,13.04,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.2,0.3591954,0,231.8593,0.07650359,0.003240774,16.0354,0.3370955,1,6.657704
